cluster_nodes,n,k,run,method,time
32,1000000,20,2,LU,1.5715467929840088
32,1000000,20,3,LU,1.6233508586883545
32,1000000,20,4,LU,1.5850379467010498
32,600000,2,0,LU,0.5311293601989746
32,600000,2,1,LU,0.4771137237548828
32,600000,2,2,LU,0.4856126308441162
32,600000,2,3,LU,0.48348021507263184
32,600000,2,4,LU,0.47097182273864746
32,600000,5,0,LU,0.5479857921600342
32,600000,5,1,LU,0.5451109409332275
32,600000,5,2,LU,0.5630292892456055
32,600000,5,3,LU,0.5316264629364014
32,600000,5,4,LU,0.6405372619628906
32,600000,10,0,LU,0.7169804573059082
32,600000,10,1,LU,0.7304654121398926
32,600000,10,2,LU,0.738206148147583
32,600000,10,3,LU,0.763603687286377
32,600000,10,4,LU,0.727123498916626
32,600000,20,0,LU,1.02231764793396
32,600000,20,1,LU,1.031827688217163
32,600000,20,2,LU,1.0317485332489014
32,600000,20,3,LU,0.9886033535003662
32,600000,20,4,LU,1.0478136539459229
32,300000,2,0,LU,0.32691311836242676
32,300000,2,1,LU,0.33733654022216797
32,300000,2,2,LU,0.34548258781433105
32,300000,2,3,LU,0.33699703216552734
32,300000,2,4,LU,0.3378431797027588
32,300000,5,0,LU,0.37206435203552246
32,300000,5,1,LU,0.35153627395629883
32,300000,5,2,LU,0.4075350761413574
32,300000,5,3,LU,0.47594499588012695
32,300000,5,4,LU,0.3670787811279297
32,300000,10,0,LU,0.44457364082336426
32,300000,10,1,LU,0.47314929962158203
32,300000,10,2,LU,0.4778130054473877
32,300000,10,3,LU,0.47708797454833984
32,300000,10,4,LU,0.46030426025390625
32,300000,20,0,LU,0.6235182285308838
32,300000,20,1,LU,0.6151070594787598
32,300000,20,2,LU,0.7906341552734375
32,300000,20,3,LU,0.619194746017456
32,300000,20,4,LU,0.6186888217926025
32,100000,2,0,LU,0.38963961601257324
32,100000,2,1,LU,0.3773648738861084
32,100000,2,2,LU,0.40236401557922363
32,100000,2,3,LU,0.39420390129089355
32,100000,2,4,LU,0.3406860828399658
32,100000,5,0,LU,0.34636902809143066
32,100000,5,1,LU,0.32730531692504883
32,100000,5,2,LU,0.32825231552124023
32,100000,5,3,LU,0.31688857078552246
32,100000,5,4,LU,0.3168177604675293
32,100000,10,0,LU,0.2696037292480469
32,100000,10,1,LU,0.34386253356933594
32,100000,10,2,LU,0.277738094329834
32,100000,10,3,LU,0.319551944732666
32,100000,10,4,LU,0.29729270935058594
32,100000,20,0,LU,0.3511514663696289
32,100000,20,1,LU,0.36558961868286133
32,100000,20,2,LU,0.3611180782318115
32,100000,20,3,LU,0.36403656005859375
32,100000,20,4,LU,0.30371904373168945
32,60000,2,0,LU,0.3137671947479248
32,60000,2,1,LU,0.37883663177490234
32,60000,2,2,LU,0.33457040786743164
32,60000,2,3,LU,0.3399209976196289
32,60000,2,4,LU,0.3452870845794678
32,60000,5,0,LU,0.3137829303741455
32,60000,5,1,LU,0.35829758644104004
32,60000,5,2,LU,0.3772544860839844
32,60000,5,3,LU,0.30180859565734863
32,60000,5,4,LU,0.31741929054260254
32,60000,10,0,LU,0.25643062591552734
32,60000,10,1,LU,0.30008363723754883
32,60000,10,2,LU,0.26798057556152344
32,60000,10,3,LU,0.2948167324066162
32,60000,10,4,LU,0.3107028007507324
32,60000,20,0,LU,0.27672529220581055
32,60000,20,1,LU,0.27426791191101074
32,60000,20,2,LU,0.26137661933898926
32,60000,20,3,LU,0.2676577568054199
32,60000,20,4,LU,0.2548980712890625
32,30000,2,0,LU,0.30002903938293457
32,30000,2,1,LU,0.31894969940185547
32,30000,2,2,LU,0.2751638889312744
32,30000,2,3,LU,0.3433389663696289
32,30000,2,4,LU,0.293773889541626
32,30000,5,0,LU,0.2856881618499756
32,30000,5,1,LU,0.3303408622741699
32,30000,5,2,LU,0.2999722957611084
32,30000,5,3,LU,0.3434295654296875
32,30000,5,4,LU,0.28816771507263184
32,30000,10,0,LU,0.3372368812561035
32,30000,10,1,LU,0.2495715618133545
32,30000,10,2,LU,0.2722282409667969
32,30000,10,3,LU,0.303544282913208
32,30000,10,4,LU,0.2629108428955078
32,30000,20,0,LU,0.2830820083618164
32,30000,20,1,LU,0.2762794494628906
32,30000,20,2,LU,0.25254368782043457
32,30000,20,3,LU,0.24408769607543945
32,30000,20,4,LU,0.255739688873291
32,10000,2,0,LU,0.25029635429382324
32,10000,2,1,LU,0.2731289863586426
32,10000,2,2,LU,0.2654252052307129
32,10000,2,3,LU,0.23907804489135742
32,10000,2,4,LU,0.2601456642150879
32,10000,5,0,LU,0.2429947853088379
32,10000,5,1,LU,0.2413482666015625
32,10000,5,2,LU,0.26832056045532227
32,10000,5,3,LU,0.2606852054595947
32,10000,5,4,LU,0.251537561416626
32,10000,10,0,LU,0.2639024257659912
32,10000,10,1,LU,0.2653489112854004
32,10000,10,2,LU,0.279937744140625
32,10000,10,3,LU,0.26479244232177734
32,10000,10,4,LU,0.2741096019744873
32,10000,20,0,LU,0.2744452953338623
32,10000,20,1,LU,0.29078102111816406
32,10000,20,2,LU,0.29280638694763184
32,10000,20,3,LU,0.29453492164611816
32,10000,20,4,LU,0.29364705085754395
8,10000000,2,0,LU,23.042587757110596
8,10000000,2,1,LU,23.467777013778687
8,10000000,2,2,LU,18.457172632217407
8,10000000,2,3,LU,18.49578070640564
8,10000000,2,4,LU,18.90657949447632
8,10000000,5,0,LU,21.49692463874817
8,10000000,5,1,LU,21.73945450782776
8,10000000,5,2,LU,22.739088773727417
8,10000000,5,3,LU,22.600829362869263
8,10000000,5,4,LU,22.798056602478027
8,10000000,10,0,LU,31.80132293701172
8,10000000,10,1,LU,33.06286907196045
8,10000000,10,2,LU,31.618426084518433
8,10000000,10,3,LU,30.94972515106201
8,10000000,10,4,LU,30.308929443359375
8,10000000,20,0,LU,48.306962966918945
8,10000000,20,1,LU,49.17942428588867
8,10000000,20,2,LU,49.45627450942993
8,10000000,20,3,LU,50.05362391471863
8,10000000,20,4,LU,50.24406027793884
8,6000000,2,0,LU,10.328771114349365
8,6000000,2,1,LU,9.989845514297485
8,6000000,2,2,LU,9.805038690567017
8,6000000,2,3,LU,9.842217683792114
8,6000000,2,4,LU,9.617964029312134
8,6000000,5,0,LU,13.22507381439209
8,6000000,5,1,LU,13.48554277420044
8,6000000,5,2,LU,13.114918231964111
8,6000000,5,3,LU,12.927420139312744
8,6000000,5,4,LU,13.068335056304932
8,6000000,10,0,LU,19.037386894226074
8,6000000,10,1,LU,19.309051513671875
8,6000000,10,2,LU,18.792991876602173
8,6000000,10,3,LU,18.681642055511475
8,6000000,10,4,LU,19.155334949493408
8,6000000,20,0,LU,29.5913827419281
8,6000000,20,1,LU,30.564024925231934
8,6000000,20,2,LU,29.751712799072266
8,6000000,20,3,LU,29.606914043426514
8,6000000,20,4,LU,28.867242336273193
8,1000000,2,0,LU,1.7182841300964355
8,1000000,2,1,LU,1.8019170761108398
8,1000000,2,2,LU,1.7336664199829102
8,1000000,2,3,LU,1.7236850261688232
8,1000000,2,4,LU,1.699690341949463
8,1000000,5,0,LU,2.256838321685791
8,1000000,5,1,LU,2.3802011013031006
8,1000000,5,2,LU,2.3147730827331543
8,1000000,5,3,LU,2.310080051422119
8,1000000,5,4,LU,2.2737269401550293
8,1000000,10,0,LU,3.2074079513549805
8,1000000,10,1,LU,3.2322001457214355
8,1000000,10,2,LU,3.2783877849578857
8,1000000,10,3,LU,3.1020514965057373
8,1000000,10,4,LU,3.101879835128784
8,1000000,20,0,LU,4.865556478500366
8,1000000,20,1,LU,4.872065782546997
8,1000000,20,2,LU,4.891196966171265
8,1000000,20,3,LU,4.88532567024231
8,1000000,20,4,LU,4.947648525238037
8,600000,2,0,LU,1.054375410079956
8,600000,2,1,LU,1.095118761062622
8,600000,2,2,LU,1.0345511436462402
8,600000,2,3,LU,1.081528902053833
8,600000,2,4,LU,1.0679829120635986
8,600000,5,0,LU,1.3639202117919922
8,600000,5,1,LU,1.4540646076202393
8,600000,5,2,LU,1.422022819519043
8,600000,5,3,LU,1.4495244026184082
8,600000,5,4,LU,1.4576959609985352
8,600000,10,0,LU,2.041978359222412
8,600000,10,1,LU,2.0986297130584717
8,600000,10,2,LU,2.0313568115234375
8,600000,10,3,LU,2.0227906703948975
8,600000,10,4,LU,1.9844374656677246
8,600000,20,0,LU,3.0483412742614746
8,600000,20,1,LU,3.063901424407959
8,600000,20,2,LU,3.0849311351776123
8,600000,20,3,LU,3.1015233993530273
8,600000,20,4,LU,3.080883502960205
8,300000,2,0,LU,0.6549417972564697
8,300000,2,1,LU,0.6590962409973145
8,300000,2,2,LU,0.6651439666748047
8,300000,2,3,LU,0.6539392471313477
8,300000,2,4,LU,0.6499958038330078
8,300000,5,0,LU,0.8374288082122803
8,300000,5,1,LU,0.796698808670044
8,300000,5,2,LU,0.7568576335906982
8,300000,5,3,LU,0.7869391441345215
8,300000,5,4,LU,0.7903051376342773
8,300000,10,0,LU,1.0814828872680664
8,300000,10,1,LU,1.1564855575561523
8,300000,10,2,LU,1.0802397727966309
8,300000,10,3,LU,1.0355148315429688
8,300000,10,4,LU,1.092437982559204
8,300000,20,0,LU,1.6124730110168457
8,300000,20,1,LU,1.675173044204712
8,300000,20,2,LU,1.6244661808013916
8,300000,20,3,LU,1.61558198928833
8,300000,20,4,LU,1.6538679599761963
8,100000,2,0,LU,0.3455650806427002
8,100000,2,1,LU,0.38045310974121094
8,100000,2,2,LU,0.3377525806427002
8,100000,2,3,LU,0.33463025093078613
8,100000,2,4,LU,0.3850259780883789
8,100000,5,0,LU,0.3751392364501953
8,100000,5,1,LU,0.3704695701599121
8,100000,5,2,LU,0.3939321041107178
8,100000,5,3,LU,0.410292387008667
8,100000,5,4,LU,0.3751826286315918
8,100000,10,0,LU,0.4826774597167969
8,100000,10,1,LU,0.46350789070129395
8,100000,10,2,LU,0.47294020652770996
8,100000,10,3,LU,0.46512842178344727
8,100000,10,4,LU,0.49256181716918945
8,100000,20,0,LU,0.657360315322876
8,100000,20,1,LU,0.681765079498291
8,100000,20,2,LU,0.6477818489074707
8,100000,20,3,LU,0.6582567691802979
8,100000,20,4,LU,0.7108297348022461
8,60000,2,0,LU,0.24666595458984375
8,60000,2,1,LU,0.2749464511871338
8,60000,2,2,LU,0.24729156494140625
8,60000,2,3,LU,0.24784636497497559
8,60000,2,4,LU,0.2546529769897461
8,60000,5,0,LU,0.3057835102081299
8,60000,5,1,LU,0.307509183883667
8,60000,5,2,LU,0.30184412002563477
8,60000,5,3,LU,0.3007845878601074
8,60000,5,4,LU,0.3210937976837158
8,60000,10,0,LU,0.3931248188018799
8,60000,10,1,LU,0.3284144401550293
8,60000,10,2,LU,0.32717418670654297
8,60000,10,3,LU,0.3453207015991211
8,60000,10,4,LU,0.34987664222717285
8,60000,20,0,LU,0.44577741622924805
8,60000,20,1,LU,0.4565293788909912
8,60000,20,2,LU,0.5014350414276123
8,60000,20,3,LU,0.4394099712371826
8,60000,20,4,LU,0.4533100128173828
8,30000,2,0,LU,0.20165681838989258
8,30000,2,1,LU,0.18206000328063965
8,30000,2,2,LU,0.18950247764587402
8,30000,2,3,LU,0.19192790985107422
8,30000,2,4,LU,0.21214818954467773
8,30000,5,0,LU,0.20293641090393066
8,30000,5,1,LU,0.2050309181213379
8,30000,5,2,LU,0.24166560173034668
8,30000,5,3,LU,0.2286975383758545
8,30000,5,4,LU,0.22643685340881348
8,30000,10,0,LU,0.2363719940185547
8,30000,10,1,LU,0.25377535820007324
8,30000,10,2,LU,0.24556446075439453
8,30000,10,3,LU,0.25100135803222656
8,30000,10,4,LU,0.2702326774597168
8,30000,20,0,LU,0.2749135494232178
8,30000,20,1,LU,0.28995561599731445
8,30000,20,2,LU,0.30065250396728516
8,30000,20,3,LU,0.33231401443481445
8,30000,20,4,LU,0.2910628318786621
8,10000,2,0,LU,0.19564247131347656
8,10000,2,1,LU,0.1926288604736328
8,10000,2,2,LU,0.1853351593017578
8,10000,2,3,LU,0.20028424263000488
8,10000,2,4,LU,0.20547795295715332
8,10000,5,0,LU,0.18748211860656738
8,10000,5,1,LU,0.1980428695678711
8,10000,5,2,LU,0.1932539939880371
8,10000,5,3,LU,0.20328927040100098
8,10000,5,4,LU,0.21136021614074707
8,10000,10,0,LU,0.17279314994812012
8,10000,10,1,LU,0.21377229690551758
8,10000,10,2,LU,0.17180943489074707
8,10000,10,3,LU,0.17226004600524902
8,10000,10,4,LU,0.17221903800964355
8,10000,20,0,LU,0.22673654556274414
8,10000,20,1,LU,0.18533897399902344
8,10000,20,2,LU,0.1742267608642578
8,10000,20,3,LU,0.20712995529174805
8,10000,20,4,LU,0.18110895156860352
1,10000000,2,0,LU,129.47390961647034
1,10000000,2,1,LU,128.5920376777649
1,10000000,2,2,LU,127.28691220283508
1,10000000,2,3,LU,126.42751932144165
1,10000000,2,4,LU,129.52416276931763
1,10000000,5,0,LU,169.74281287193298
1,10000000,5,1,LU,168.69480538368225
1,10000000,5,2,LU,167.2811896800995
1,10000000,5,3,LU,168.20439195632935
1,10000000,5,4,LU,169.8284046649933
1,1000000,2,0,LU,16.632508277893066
1,1000000,2,1,LU,12.517685651779175
1,1000000,2,2,LU,12.576885461807251
1,1000000,2,3,LU,12.165778636932373
1,1000000,2,4,LU,12.37606930732727
1,1000000,5,0,LU,16.498443365097046
1,1000000,5,1,LU,16.592321395874023
1,1000000,5,2,LU,16.404115915298462
1,1000000,5,3,LU,16.703673362731934
1,1000000,5,4,LU,16.503390550613403
1,1000000,10,0,LU,24.36529850959778
1,1000000,10,1,LU,23.69474720954895
1,1000000,10,2,LU,23.75809097290039
1,1000000,10,3,LU,23.580974340438843
1,1000000,10,4,LU,23.803656339645386
1,1000000,20,0,LU,38.081868171691895
1,1000000,20,1,LU,37.6613187789917
1,1000000,20,2,LU,37.34922695159912
1,1000000,20,3,LU,37.27829313278198
1,1000000,20,4,LU,37.621177196502686
1,600000,2,0,LU,7.392394304275513
1,600000,2,1,LU,7.310308933258057
1,600000,2,2,LU,7.398644208908081
1,600000,2,3,LU,7.616800308227539
1,600000,2,4,LU,7.662736177444458
1,600000,5,0,LU,9.9513418674469
1,600000,5,1,LU,10.13331651687622
1,600000,5,2,LU,9.979082107543945
1,600000,5,3,LU,9.88006329536438
1,600000,5,4,LU,9.891105890274048
1,600000,10,0,LU,14.189223051071167
1,600000,10,1,LU,14.193632125854492
1,600000,10,2,LU,14.555048942565918
1,600000,10,3,LU,14.342923879623413
1,600000,10,4,LU,14.58053994178772
1,600000,20,0,LU,22.653743505477905
1,600000,20,1,LU,22.968520164489746
1,600000,20,2,LU,22.53735637664795
1,600000,20,3,LU,22.785576343536377
1,600000,20,4,LU,22.374696969985962
1,300000,2,0,LU,3.776057004928589
1,300000,2,1,LU,3.7145774364471436
1,300000,2,2,LU,3.7524333000183105
1,300000,2,3,LU,3.7033348083496094
1,300000,2,4,LU,3.7332136631011963
1,300000,5,0,LU,5.012155294418335
1,300000,5,1,LU,5.045250415802002
1,300000,5,2,LU,5.069472074508667
1,300000,5,3,LU,5.072936058044434
1,300000,5,4,LU,5.249680042266846
1,300000,10,0,LU,7.367790699005127
1,300000,10,1,LU,7.1447532176971436
1,300000,10,2,LU,7.209050893783569
1,300000,10,3,LU,7.210920572280884
1,300000,10,4,LU,7.302481651306152
1,300000,20,0,LU,11.333162307739258
1,300000,20,1,LU,11.435678958892822
1,300000,20,2,LU,11.159042119979858
1,300000,20,3,LU,11.332206010818481
1,300000,20,4,LU,11.177873849868774
1,100000,2,0,LU,1.2917778491973877
1,100000,2,1,LU,1.3178424835205078
1,100000,2,2,LU,1.2889902591705322
1,100000,2,3,LU,1.3318991661071777
1,100000,2,4,LU,1.342846393585205
1,100000,5,0,LU,1.8421247005462646
1,100000,5,1,LU,1.7918083667755127
1,100000,5,2,LU,1.771817684173584
1,100000,5,3,LU,1.8269391059875488
1,100000,5,4,LU,1.8682582378387451
1,100000,10,0,LU,2.5437707901000977
1,100000,10,1,LU,2.524580478668213
1,100000,10,2,LU,2.597360849380493
1,100000,10,3,LU,2.557157039642334
1,100000,10,4,LU,2.582287311553955
1,100000,20,0,LU,3.8095712661743164
1,100000,20,1,LU,3.836561918258667
1,100000,20,2,LU,3.852879285812378
1,100000,20,3,LU,3.9591171741485596
1,100000,20,4,LU,3.8882949352264404
1,60000,2,0,LU,0.8816635608673096
1,60000,2,1,LU,0.870974063873291
1,60000,2,2,LU,0.8560492992401123
1,60000,2,3,LU,0.8519608974456787
1,60000,2,4,LU,0.8512465953826904
1,60000,5,0,LU,1.0644984245300293
1,60000,5,1,LU,1.0496537685394287
1,60000,5,2,LU,1.0588257312774658
1,60000,5,3,LU,1.0697171688079834
1,60000,5,4,LU,1.0692617893218994
1,60000,10,0,LU,1.6070892810821533
1,60000,10,1,LU,1.5974037647247314
1,60000,10,2,LU,1.5698013305664062
1,60000,10,3,LU,1.5723576545715332
1,60000,10,4,LU,1.5759553909301758
1,60000,20,0,LU,2.4362237453460693
1,60000,20,1,LU,2.4107203483581543
1,60000,20,2,LU,2.4373068809509277
1,60000,20,3,LU,2.3724162578582764
1,60000,20,4,LU,2.520674228668213
1,30000,2,0,LU,0.5163252353668213
1,30000,2,1,LU,0.5090909004211426
1,30000,2,2,LU,0.4919700622558594
1,30000,2,3,LU,0.5580661296844482
1,30000,2,4,LU,0.5280439853668213
1,30000,5,0,LU,0.6716225147247314
1,30000,5,1,LU,0.6645565032958984
1,30000,5,2,LU,0.6483995914459229
1,30000,5,3,LU,0.6300387382507324
1,30000,5,4,LU,0.6310684680938721
1,30000,10,0,LU,0.9196109771728516
1,30000,10,1,LU,0.894711971282959
1,30000,10,2,LU,0.8766663074493408
1,30000,10,3,LU,0.8831608295440674
1,30000,10,4,LU,0.8886301517486572
1,30000,20,0,LU,1.3542938232421875
1,30000,20,1,LU,1.3612301349639893
1,30000,20,2,LU,1.3356091976165771
1,30000,20,3,LU,1.3781063556671143
1,30000,20,4,LU,1.375887393951416
1,10000,2,0,LU,0.2821784019470215
1,10000,2,1,LU,0.29522061347961426
1,10000,2,2,LU,0.28775978088378906
1,10000,2,3,LU,0.2907066345214844
1,10000,2,4,LU,0.283419132232666
1,10000,5,0,LU,0.2922801971435547
1,10000,5,1,LU,0.36699628829956055
1,10000,5,2,LU,0.3169074058532715
1,10000,5,3,LU,0.40964818000793457
1,10000,5,4,LU,0.33469152450561523
1,10000,10,0,LU,0.4073221683502197
1,10000,10,1,LU,0.43697595596313477
1,10000,10,2,LU,0.40604066848754883
1,10000,10,3,LU,0.42526817321777344
1,10000,10,4,LU,0.41060423851013184
1,10000,20,0,LU,0.5404891967773438
1,10000,20,1,LU,0.5666191577911377
1,10000,20,2,LU,0.5688462257385254
1,10000,20,3,LU,0.5862078666687012
1,10000,20,4,LU,0.5927963256835938
1,600,2,0,LU,0.25573253631591797
1,600,2,1,LU,0.23898792266845703
1,600,2,2,LU,0.240983247756958
1,600,2,3,LU,0.29856419563293457
1,600,2,4,LU,0.23552465438842773
1,600,5,0,LU,0.2904493808746338
1,600,5,1,LU,0.25042009353637695
1,600,5,2,LU,0.3073868751525879
1,600,5,3,LU,0.24036669731140137
1,600,5,4,LU,0.26775240898132324
1,600,10,0,LU,0.23914408683776855
1,600,10,1,LU,0.24121809005737305
1,600,10,2,LU,0.24558234214782715
1,600,10,3,LU,0.2686450481414795
1,600,10,4,LU,0.2604796886444092
1,600,20,0,LU,0.263427734375
1,600,20,1,LU,0.25548219680786133
1,600,20,2,LU,0.26009058952331543
1,600,20,3,LU,0.3129093647003174
1,600,20,4,LU,0.24541878700256348
1,300,2,0,LU,0.22503423690795898
1,300,2,1,LU,0.23713970184326172
1,300,2,2,LU,0.34117865562438965
1,300,2,3,LU,0.23994708061218262
1,300,2,4,LU,0.267287015914917
1,300,5,0,LU,0.24726414680480957
1,300,5,1,LU,0.24045348167419434
1,300,5,2,LU,0.2542996406555176
1,300,5,3,LU,0.27939653396606445
1,300,5,4,LU,0.2657644748687744
1,300,10,0,LU,0.2516906261444092
1,300,10,1,LU,0.338437557220459
1,300,10,2,LU,0.2921783924102783
1,300,10,3,LU,0.2576777935028076
1,300,10,4,LU,0.24638938903808594
1,300,20,0,LU,0.26586246490478516
1,300,20,1,LU,0.25385046005249023
1,300,20,2,LU,0.24825811386108398
1,300,20,3,LU,0.24838495254516602
1,300,20,4,LU,0.23549199104309082
1,100,2,0,LU,0.21967601776123047
1,100,2,1,LU,0.22118043899536133
1,100,2,2,LU,0.2368159294128418
1,100,2,3,LU,0.243760347366333
1,100,2,4,LU,0.2439115047454834
1,100,5,0,LU,0.22251105308532715
1,100,5,1,LU,0.23008394241333008
1,100,5,2,LU,0.26174259185791016
1,100,5,3,LU,0.23447322845458984
1,100,5,4,LU,0.22403573989868164
1,100,10,0,LU,0.2383594512939453
1,100,10,1,LU,0.25449419021606445
1,100,10,2,LU,0.24872803688049316
1,100,10,3,LU,0.2633969783782959
1,100,10,4,LU,0.22511982917785645
1,100,20,0,LU,0.2250995635986328
1,100,20,1,LU,0.22674942016601562
1,100,20,2,LU,0.23498773574829102
1,100,20,3,LU,0.25719404220581055
1,100,20,4,LU,0.23298215866088867
8,1000000,2,0,LU,6.105787754058838
8,1000000,2,1,LU,5.735950946807861
8,1000000,2,2,LU,2.18497896194458
8,1000000,2,3,LU,2.2963879108428955
8,1000000,2,4,LU,2.277697801589966
8,1000000,5,0,LU,2.3607797622680664
8,1000000,5,1,LU,2.3368730545043945
8,1000000,5,2,LU,2.5031795501708984
8,1000000,5,3,LU,2.3263649940490723
8,1000000,5,4,LU,2.3518214225769043
8,1000000,10,0,LU,3.2259905338287354
8,1000000,10,1,LU,3.287139654159546
8,1000000,10,2,LU,3.2890143394470215
8,1000000,10,3,LU,3.2861626148223877
8,1000000,10,4,LU,3.289064645767212
8,1000000,20,0,LU,5.161742687225342
8,1000000,20,1,LU,5.0638813972473145
8,1000000,20,2,LU,5.113836765289307
8,1000000,20,3,LU,5.343372583389282
8,1000000,20,4,LU,5.295384883880615
8,600000,2,0,LU,1.096524953842163
8,600000,2,1,LU,1.0805785655975342
8,600000,2,2,LU,1.1140799522399902
8,600000,2,3,LU,1.0839474201202393
8,600000,2,4,LU,1.0771973133087158
8,600000,5,0,LU,1.489145040512085
8,600000,5,1,LU,1.4617338180541992
8,600000,5,2,LU,1.4840703010559082
8,600000,5,3,LU,1.5099139213562012
8,600000,5,4,LU,1.4739363193511963
8,600000,10,0,LU,2.0126709938049316
8,600000,10,1,LU,1.9813423156738281
8,600000,10,2,LU,2.019834280014038
8,600000,10,3,LU,1.9755785465240479
8,600000,10,4,LU,1.9163694381713867
8,600000,20,0,LU,3.03865122795105
8,600000,20,1,LU,3.0253188610076904
8,600000,20,2,LU,3.1719284057617188
8,600000,20,3,LU,3.0819690227508545
8,600000,20,4,LU,3.1056036949157715
8,300000,2,0,LU,0.6981360912322998
8,300000,2,1,LU,0.675804853439331
8,300000,2,2,LU,0.6385109424591064
8,300000,2,3,LU,0.6677443981170654
8,300000,2,4,LU,0.688776969909668
8,300000,5,0,LU,0.8443953990936279
8,300000,5,1,LU,0.8488354682922363
8,300000,5,2,LU,0.7766256332397461
8,300000,5,3,LU,0.8016328811645508
8,300000,5,4,LU,0.797565221786499
8,300000,10,0,LU,1.0825068950653076
8,300000,10,1,LU,1.1319913864135742
8,300000,10,2,LU,1.131293773651123
8,300000,10,3,LU,1.10957670211792
8,300000,10,4,LU,1.1245274543762207
8,300000,20,0,LU,1.6450176239013672
8,300000,20,1,LU,1.683223009109497
8,300000,20,2,LU,1.5859661102294922
8,300000,20,3,LU,1.6125900745391846
8,300000,20,4,LU,1.6115620136260986
8,100000,2,0,LU,0.36661481857299805
8,100000,2,1,LU,0.3521544933319092
8,100000,2,2,LU,0.36379456520080566
8,100000,2,3,LU,0.38082003593444824
8,100000,2,4,LU,0.39393067359924316
8,100000,5,0,LU,0.3610575199127197
8,100000,5,1,LU,0.35888051986694336
8,100000,5,2,LU,0.37546300888061523
8,100000,5,3,LU,0.39766836166381836
8,100000,5,4,LU,0.3959331512451172
8,100000,10,0,LU,0.4701073169708252
8,100000,10,1,LU,0.5070786476135254
8,100000,10,2,LU,0.5651865005493164
8,100000,10,3,LU,0.547797441482544
8,100000,10,4,LU,0.4745776653289795
8,100000,20,0,LU,0.68141770362854
8,100000,20,1,LU,0.7113864421844482
8,100000,20,2,LU,0.6420485973358154
8,100000,20,3,LU,0.6754558086395264
8,100000,20,4,LU,0.6616146564483643
8,60000,2,0,LU,0.24692940711975098
8,60000,2,1,LU,0.30132436752319336
8,60000,2,2,LU,0.24080228805541992
8,60000,2,3,LU,0.2799222469329834
8,60000,2,4,LU,0.27052855491638184
8,60000,5,0,LU,0.30332398414611816
8,60000,5,1,LU,0.3009200096130371
8,60000,5,2,LU,0.27542567253112793
8,60000,5,3,LU,0.30391955375671387
8,60000,5,4,LU,0.2933652400970459
8,60000,10,0,LU,0.37285327911376953
8,60000,10,1,LU,0.3649790287017822
8,60000,10,2,LU,0.35776209831237793
8,60000,10,3,LU,0.3471338748931885
8,60000,10,4,LU,0.3508894443511963
8,60000,20,0,LU,0.5202770233154297
8,60000,20,1,LU,0.4640052318572998
8,60000,20,2,LU,0.4546515941619873
8,60000,20,3,LU,0.47033119201660156
8,60000,20,4,LU,0.4732797145843506
8,30000,2,0,LU,0.2189173698425293
8,30000,2,1,LU,0.1943514347076416
8,30000,2,2,LU,0.20102167129516602
8,30000,2,3,LU,0.22114014625549316
8,30000,2,4,LU,0.2228085994720459
8,30000,5,0,LU,0.24639225006103516
8,30000,5,1,LU,0.26279711723327637
8,30000,5,2,LU,0.24669361114501953
8,30000,5,3,LU,0.24700713157653809
8,30000,5,4,LU,0.2586798667907715
8,30000,10,0,LU,0.23108124732971191
8,30000,10,1,LU,0.2343733310699463
8,30000,10,2,LU,0.24586868286132812
8,30000,10,3,LU,0.23399043083190918
8,30000,10,4,LU,0.2770097255706787
8,30000,20,0,LU,0.2905464172363281
8,30000,20,1,LU,0.2879624366760254
8,30000,20,2,LU,0.34701061248779297
8,30000,20,3,LU,0.28911852836608887
8,30000,20,4,LU,0.2771186828613281
8,10000,2,0,LU,0.2384932041168213
8,10000,2,1,LU,0.2133629322052002
8,10000,2,2,LU,0.19419288635253906
8,10000,2,3,LU,0.1988215446472168
8,10000,2,4,LU,0.23195648193359375
8,10000,5,0,LU,0.1931772232055664
8,10000,5,1,LU,0.2222299575805664
8,10000,5,2,LU,0.21191000938415527
8,10000,5,3,LU,0.20857548713684082
8,10000,5,4,LU,0.1870565414428711
8,10000,10,0,LU,0.19223952293395996
8,10000,10,1,LU,0.18123388290405273
8,10000,10,2,LU,0.19051527976989746
8,10000,10,3,LU,0.22233033180236816
8,10000,10,4,LU,0.2199687957763672
8,10000,20,0,LU,0.2293562889099121
8,10000,20,1,LU,0.21467185020446777
8,10000,20,2,LU,0.22762274742126465
8,10000,20,3,LU,0.21793079376220703
8,10000,20,4,LU,0.1793363094329834
8,600,2,0,LU,0.2014622688293457
8,600,2,1,LU,0.2053241729736328
8,600,2,2,LU,0.23393034934997559
8,600,2,3,LU,0.23319673538208008
8,600,2,4,LU,0.25032806396484375
8,600,5,0,LU,0.2268075942993164
8,600,5,1,LU,0.2019636631011963
8,600,5,2,LU,0.21375679969787598
8,600,5,3,LU,0.23651957511901855
8,600,5,4,LU,0.20613479614257812
8,600,10,0,LU,0.19515228271484375
8,600,10,1,LU,0.21997380256652832
8,600,10,2,LU,0.19281649589538574
8,600,10,3,LU,0.24439167976379395
8,600,10,4,LU,0.22165298461914062
8,600,20,0,LU,0.21104168891906738
8,600,20,1,LU,0.21109628677368164
8,600,20,2,LU,0.20180702209472656
8,600,20,3,LU,0.21479058265686035
